56,2024-05-05,45,916,75,8157432,4,86.52010812894402
57,2024-05-19,4,956,366,5380239,9,915.8332642309348
58,2024-05-07,25,176,82,7215692,1,105.52223597905504
59,2024-05-21,69,320,128,9670706,7,489.500409794011
60,2024-05-09,30,286,359,1385468,9,701.1405618962465
61,2024-05-07,76,876,133,3439507,1,851.8512349458671
62,2024-05-18,68,329,400,3946371,3,179.55824075119003
63,2024-05-04,88,877,139,1864853,7,443.4008923341033
64,2024-05-25,29,753,246,9587420,9,258.9653930636397
65,2024-05-28,73,657,291,7925866,1,263.2648590669356
66,2024-05-14,68,356,112,2219990,6,310.8009144118091
67,2024-05-18,51,14,203,2322168,2,591.2450522742826
68,2024-05-26,24,275,170,3259434,5,26.411696968732326
69,2024-05-09,14,71,87,4341847,7,414.6786234523726
70,2024-05-26,69,827,119,4401712,7,194.96183388046464
71,2024-05-21,18,195,98,9169833,7,967.4473234275084
72,2024-05-02,42,865,240,3292959,4,586.9018676578072
73,2024-05-20,57,812,337,3370763,6,869.4145141420194
74,2024-05-28,83,928,138,5221399,6,203.7330869019159
75,2024-05-15,12,879,82,8569103,7,811.9155423305499
76,2024-05-28,82,523,236,7027937,9,420.634636692181
77,2024-05-07,17,106,136,2167138,6,185.91774196090842
78,2024-05-12,30,770,282,8256671,1,763.6327503643505
79,2024-05-29,88,986,3,3897201,8,764.3909866391282
80,2024-05-08,75,893,59,5291033,2,995.9290277954204
81,2024-05-15,99,196,116,9574901,3,783.1278891801824
82,2024-05-03,23,145,472,8023915,5,153.81457544785658
83,2024-05-14,81,977,131,6317505,6,329.31929436787095
84,2024-05-17,1,732,422,7812357,7,457.20964811823455
85,2024-05-04,79,350,386,5784008,4,135.38627765269715
86,2024-05-18,32,424,483,4259520,3,790.1585847033359
87,2024-05-08,9,471,401,4206084,9,531.4315525334606
88,2024-05-04,15,686,201,3370406,4,945.005073404796
89,2024-05-02,28,216,292,3338701,9,593.415063080562
90,2024-05-30,24,93,342,4822216,9,527.6700929008714
91,2024-05-06,60,260,479,6687251,3,80.71090140353569
92,2024-05-22,35,934,98,3908003,3,157.852445895132
93,2024-05-10,86,575,216,3881154,8,851.0308159965097
94,2024-05-04,27,541,124,5078452,1,990.7692180475502
95,2024-05-22,83,787,73,1416918,6,421.0273445392868
96,2024-05-29,76,859,366,7025461,6,811.9852228876798
97,2024-05-18,20,285,378,4009810,9,631.3099086673452
98,2024-05-26,65,484,491,1775217,2,959.4686809349964
99,2024-05-12,85,931,130,5448761,8,245.75586308965234
100,2024-05-02,49,372,469,7125023,7,549.3873855778636
101,2024-05-10,1,70,418,5463074,2,414.7078601591696
102,2024-05-30,10,379,27,5722556,1,546.2988161835851
103,2024-05-04,47,279,165,6617818,4,276.16950258466665
104,2024-05-14,59,743,455,9668810,2,502.76870108858657
105,2024-05-16,96,302,406,3319526,3,628.5561052575175
106,2024-05-15,62,255,68,1166232,2,90.40372515949717
107,2024-05-08,86,684,14,7438790,9,745.5573822595469
108,2024-05-14,18,944,98,4513054,4,709.4577335288132
109,2024-05-23,46,692,279,9108600,1,881.6530254369703
110,2024-05-28,32,264,428,1493441,8,431.59798629182626
111,2024-05-25,27,695,490,7957700,4,71.05244128857055
112,2024-05-30,92,834,473,9123853,8,466.84651773147004
113,2024-05-08,18,717,449,1338371,8,146.23308034134183
114,2024-05-21,39,424,371,6011799,9,650.9723453865996
115,2024-05-16,49,761,247,8324278,7,56.660208889992774
116,2024-05-13,93,213,112,2921788,4,380.2564421654182
117,2024-05-18,82,671,207,1954040,2,92.01446950262041
118,2024-05-15,44,944,352,5186848,6,13.332769730887275
119,2024-05-21,72,100,334,6535108,4,960.951651662576
120,2024-05-24,54,829,233,7578402,6,996.1660745460174
121,2024-05-26,95,112,61,7016285,8,559.9479220164949
122,2024-05-25,34,308,85,3336027,3,246.56629144602908
123,2024-05-28,71,678,183,4919980,1,911.9880464405709
124,2024-05-28,36,475,239,6706665,5,923.8062311053455
125,2024-05-28,18,548,250,6251037,3,855.9638022589988
126,2024-05-13,38,112,71,5767334,6,548.9262847217083
127,2024-05-09,59,87,228,6469896,3,83.95513928706717
128,2024-05-29,9,183,85,3629115,1,97.55453826142985
129,2024-05-15,73,597,306,9699930,9,897.6535898355286
130,2024-05-13,72,781,488,9207826,5,877.0685789826571
131,2024-05-01,51,165,396,4921932,2,440.0532766894055
132,2024-05-25,35,815,463,8060942,2,334.87307328166105
133,2024-05-07,82,90,271,3750484,9,647.6826809426611
134,2024-05-09,5,455,401,8302530,1,808.9180687729696
135,2024-05-24,14,238,290,8992645,3,734.3680926313028
136,2024-05-01,92,999,236,5257500,7,619.4469086701993
137,2024-05-12,30,534,291,1508370,1,239.1959340003831
138,2024-05-08,4,679,39,9421008,2,269.879820528508
139,2024-05-24,39,727,486,9904201,6,726.8268065837246
140,2024-05-11,84,58,206,1395916,9,804.5936539265208
141,2024-05-19,64,542,183,9087002,9,124.97383621859399
142,2024-05-17,25,914,187,2981195,8,195.424077234193
143,2024-05-08,28,618,133,3805441,3,683.6655595555977
144,2024-05-03,76,402,30,4846601,2,395.09672159668713
145,2024-05-03,66,842,388,3659540,1,567.6599385983204
146,2024-05-01,78,679,255,2268374,9,618.6668031290798
147,2024-05-27,22,862,143,3319840,5,778.4414325946586
148,2024-05-05,31,666,103,8843711,3,807.6597812097384
149,2024-05-10,23,839,419,5529980,5,287.29528280884193
150,2024-05-07,48,519,493,4385881,3,545.8837616329496
151,2024-05-26,20,197,74,9731150,9,132.28869923566145
152,2024-05-09,38,833,55,3331992,1,843.5950170105732
153,2024-05-28,55,46,450,7707776,1,846.9934589498637
154,2024-05-07,68,530,236,8900180,3,306.51066180946185
155,2024-05-09,79,397,60,9319720,6,169.0140053478221
156,2024-05-08,88,665,24,6629414,2,79.39086041826391
157,2024-05-12,89,776,476,5697615,1,579.2266774924701
158,2024-05-02,1,74,22,7829471,8,100.51381939588101
159,2024-05-01,7,416,428,2924393,9,683.7888961743939
160,2024-05-16,57,657,32,4017375,1,681.3451370238049
161,2024-05-23,95,614,351,5972465,3,617.8475330603084
162,2024-05-23,12,335,339,9896040,5,877.7948968444634
163,2024-05-30,5,847,435,7667371,7,384.4978858018405
164,2024-05-24,50,633,469,7038527,4,903.2468867983318
165,2024-05-05,42,688,3,6488791,6,46.55611515766954
166,2024-05-03,12,575,70,8924814,1,121.62941804219346
167,2024-05-12,18,296,160,3884728,4,418.08350689325886
168,2024-05-08,66,84,386,5624822,8,598.0530885016877
169,2024-05-22,74,15,88,3747663,5,42.05188027297194
170,2024-05-27,79,867,365,1230096,8,571.7601267100214
171,2024-05-03,94,134,59,5116952,1,314.32433331820107
172,2024-05-01,17,478,252,8720093,9,888.2753397337109
173,2024-05-03,68,633,219,7751214,4,537.9517457520436
174,2024-05-05,71,319,201,9072418,9,592.0149691352593
175,2024-05-15,62,392,77,4873723,8,946.1655930037344
176,2024-05-14,41,479,255,5152268,8,766.5293163880476
177,2024-05-03,95,640,247,4146265,2,443.89053348529796
178,2024-05-01,34,368,270,7929977,3,482.1108188064592
179,2024-05-05,70,367,307,8416584,9,651.4446298738048
180,2024-05-26,45,288,139,9686205,3,208.19722448400796
181,2024-05-23,58,813,78,4147708,8,97.76433208918141
182,2024-05-14,51,378,80,2906450,5,318.1241507861622
183,2024-05-07,34,692,10,9552987,7,780.598969956868
184,2024-05-27,44,463,468,6331846,4,264.75056078225157
185,2024-05-09,15,594,336,4845932,8,139.4516083325605
186,2024-05-15,78,13,124,3814372,4,226.83237247763765
187,2024-05-15,70,536,186,9643043,5,682.1831828856492
188,2024-05-26,50,168,34,9430596,1,617.8085761265836
189,2024-05-10,32,270,121,5642972,8,691.4318473234719
190,2024-05-28,67,988,80,1811250,7,328.7385414535782
191,2024-05-13,3,971,206,2443478,5,901.8475656639389
192,2024-05-19,86,70,53,5082437,6,457.25265375486396
193,2024-05-07,86,318,156,3498464,1,518.5759016076743
194,2024-05-17,74,376,274,1108336,8,949.3198962421059
195,2024-05-20,51,89,410,7989903,9,979.4844952655259
196,2024-05-29,67,701,358,7677174,5,664.9272986573862
197,2024-05-04,76,257,135,8718553,7,945.3650606500332
198,2024-05-30,93,217,429,7577267,4,546.0923124770388
199,2024-05-05,48,450,98,1594399,6,314.210116111104
200,2024-05-23,17,894,495,1523931,2,321.94192740687595
201,2024-05-07,7,544,241,5845592,4,563.3511839835221
202,2024-05-13,13,141,45,7962453,5,608.9857594486464
203,2024-05-15,66,161,199,1098941,9,445.2208992205514
204,2024-05-11,4,32,481,7613349,9,884.9337686767254
205,2024-05-29,10,824,291,1123569,8,432.429157526415
206,2024-05-04,88,152,436,1930135,4,280.68941052769117
207,2024-05-13,17,859,114,3577838,6,17.90205956010441
208,2024-05-07,52,260,487,7122034,7,970.8635853760604
209,2024-05-27,6,728,277,8659958,1,826.0701503115149
210,2024-05-19,83,279,241,5009766,1,619.4039888384757
211,2024-05-22,69,285,156,3832736,4,832.2368313644267
212,2024-05-28,96,610,352,8783888,3,812.1863379484345
213,2024-05-02,74,917,44,2163731,4,932.5322724235668
214,2024-05-10,9,542,80,2545679,9,392.2070065267711
215,2024-05-13,91,602,312,5403025,2,559.3037196650813
216,2024-05-30,77,148,138,7276489,4,107.64174348304347
217,2024-05-25,83,656,151,7641425,7,965.6622714617833
218,2024-05-21,21,67,432,3246384,2,985.2757985896749
219,2024-05-06,24,945,436,9828029,8,791.1934054518897
220,2024-05-28,4,869,242,1478061,4,459.57977331685345
221,2024-05-28,24,570,143,3396148,9,501.60108340521407
222,2024-05-12,59,940,311,2940940,1,441.0132636579784
223,2024-05-12,99,793,299,4151923,7,300.37753015700815
224,2024-05-20,3,279,50,4563230,1,532.5134914932789
225,2024-05-30,68,748,262,4048237,9,62.91061880556116
226,2024-05-30,40,443,161,6531743,1,991.9681913177967
227,2024-05-11,48,897,62,8126338,3,429.8096338124994
228,2024-05-26,54,865,55,9146492,7,928.0929181967352
229,2024-05-23,35,399,423,2589056,1,727.0287460534036
230,2024-05-28,95,128,396,8947956,5,297.0434876952947
231,2024-05-25,56,337,372,6314692,6,229.8320919928564
232,2024-05-07,89,482,484,9509528,3,995.7186794247326
233,2024-05-30,40,721,31,9329900,6,774.4050915034953
234,2024-05-01,77,948,330,9059703,4,257.16485940784753
235,2024-05-01,68,186,437,5882788,6,76.770597695488
236,2024-05-25,46,169,290,8980604,6,699.9473798483649
237,2024-05-27,78,684,169,8059919,4,309.9862922429656
238,2024-05-30,13,260,266,3785776,1,229.11750450144018
239,2024-05-25,27,717,308,5076221,3,737.5880409978428
240,2024-05-20,6,964,459,7471742,7,682.4687094278041
241,2024-05-13,17,647,185,7222062,2,486.5985480125892
242,2024-05-09,36,558,334,8528987,4,943.2293734426695
243,2024-05-03,99,507,3,5640965,6,682.8419823969161
244,2024-05-07,81,521,441,2774348,5,894.4853650137102
245,2024-05-06,2,471,161,7802073,6,198.6474129262219
246,2024-05-08,77,161,391,4019984,5,303.6794509800798
247,2024-05-27,52,289,260,3418495,9,113.47493235679097
248,2024-05-09,66,340,423,3940623,2,311.534197893315
249,2024-05-30,52,900,48,3723123,4,972.0605459143165
250,2024-05-05,92,833,254,6400156,1,963.2276836313777
251,2024-05-01,43,502,74,4039084,7,762.782491005481
252,2024-05-19,90,106,335,9645207,1,525.8377801551277
253,2024-05-10,22,802,400,5215801,6,782.9720008043225
254,2024-05-12,55,475,166,2661547,9,557.9520817015828
255,2024-05-24,67,853,260,9143917,2,13.473419624728935
256,2024-05-15,99,600,4,8654104,1,506.53160320417936
257,2024-05-27,60,463,376,4162925,3,602.934211550942
258,2024-05-22,58,483,119,5380360,6,273.09087392797414
259,2024-05-24,12,704,484,5851547,7,211.26062859924494
260,2024-05-09,88,153,411,5473099,8,281.0710038575948
261,2024-05-20,69,823,470,6338861,4,627.391472022687
262,2024-05-17,84,649,470,8608738,8,154.60347378619696
263,2024-05-30,39,785,273,7813538,7,723.1250183162044
264,2024-05-17,13,149,493,9721465,8,428.4480727519934
265,2024-05-26,41,188,226,2855477,5,359.81438061327225
266,2024-05-20,57,653,352,6697396,7,809.1589787635494
267,2024-05-12,53,131,70,2428258,4,511.0026169421613
268,2024-05-30,12,452,182,4242493,1,384.61655557901884
269,2024-05-07,13,516,353,1487853,3,879.3731684049985
270,2024-05-02,74,491,264,1220075,9,374.569115877481
271,2024-05-03,97,476,370,3377513,4,860.4102801139368
272,2024-05-17,57,263,181,3193996,5,509.1567114779327
273,2024-05-05,40,538,484,4285789,3,215.92702648045716
274,2024-05-17,80,459,5,6935475,6,616.6900062299729
275,2024-05-24,45,536,197,8949215,4,292.47029100726166
276,2024-05-17,35,778,47,5382226,5,155.6835808544332
277,2024-05-27,3,741,458,9910613,7,95.66407768380171
278,2024-05-17,5,781,40,4661632,7,249.28036243946758
279,2024-05-02,90,637,122,1181514,9,739.1890955821693
280,2024-05-02,11,684,135,9724249,2,839.6192301519852
281,2024-05-28,71,746,140,5595026,4,863.1036375221023
282,2024-05-22,56,295,350,5180107,8,277.4467909728442
283,2024-05-23,10,915,153,9822850,4,664.3632036158884
284,2024-05-05,34,435,28,8520055,3,238.05051931578024
285,2024-05-01,67,275,427,3979345,6,626.534492828558
286,2024-05-01,72,588,77,1192407,3,888.3388831112799
287,2024-05-19,31,308,175,1072306,2,50.48474577606056
288,2024-05-30,75,726,49,5990629,9,985.373411048152
289,2024-05-02,71,943,342,3253378,3,828.8169986838606
290,2024-05-21,66,997,310,9478462,1,764.0454951307614
291,2024-05-12,70,376,274,5638277,9,694.4492647746731
292,2024-05-26,41,158,27,9056779,5,772.5711500247396
293,2024-05-06,63,814,328,2473150,7,994.6494024801405
294,2024-05-23,32,204,390,7510502,2,772.4893841414153
295,2024-05-04,20,989,459,1627097,1,358.08477682164374
296,2024-05-23,57,661,221,9936527,6,617.7826344041682
297,2024-05-11,98,75,122,7559407,5,343.5537859982374
298,2024-05-24,50,380,361,9120942,6,970.364788824104
299,2024-05-27,80,741,69,1654472,2,901.1383354974433
300,2024-05-17,25,304,71,3776947,7,571.9440251882002
301,2024-05-06,12,62,150,8074631,1,783.4610169485146
302,2024-05-24,71,570,187,7230204,8,910.5900735420463
303,2024-05-05,39,786,431,6273312,7,251.1642610199937
304,2024-05-20,17,108,373,4094630,7,583.6870383595166
305,2024-05-02,45,187,246,8440490,6,486.89915606002285
306,2024-05-06,11,987,196,4841598,5,773.875441294512
307,2024-05-22,70,229,32,7698899,9,385.2916961204904
308,2024-05-11,23,48,467,6916844,3,711.8898433111098
309,2024-05-16,91,831,109,3453397,9,408.96315812162044
310,2024-05-16,70,268,353,1491340,5,119.96411599805919
311,2024-05-01,38,727,1,2942502,8,116.05021729223405
312,2024-05-09,2,802,182,8568714,3,127.8657613076555
313,2024-05-28,86,254,174,8365822,7,42.19467717284015
314,2024-05-27,84,957,169,1779933,4,537.6434398808043
315,2024-05-06,89,870,248,9351227,5,675.1836551638976
316,2024-05-16,79,87,108,6922752,4,135.4611178074327
317,2024-05-29,93,181,370,7067236,9,615.7394202193958
318,2024-05-03,72,25,297,8911516,7,601.7626774753329
319,2024-05-20,37,958,264,9271946,6,155.62311088289377
320,2024-05-28,49,388,416,7744246,6,410.0417739616506
321,2024-05-27,52,222,30,6608140,7,757.5843526732741
322,2024-05-04,33,990,302,4809738,5,26.588465296491385
323,2024-05-19,22,397,476,8126714,3,155.4784050594043
324,2024-05-26,5,938,361,4803544,3,995.8700905814972
325,2024-05-03,18,511,436,5194281,7,736.209448177569
326,2024-05-19,38,561,352,5371104,1,469.4889764270632
327,2024-05-20,37,846,473,7041100,4,633.503397970709
328,2024-05-07,94,440,482,1728052,8,847.7587608924897
329,2024-05-20,95,175,317,9239033,4,843.8815396981004
330,2024-05-09,64,904,225,4958675,1,331.454421106595
331,2024-05-01,10,311,397,9706426,5,496.3785083197718
332,2024-05-08,79,984,89,2772145,1,641.6745455336572
333,2024-05-07,42,274,234,9698519,9,81.17794734945802
334,2024-05-18,48,35,168,9374815,8,946.3386333968447
335,2024-05-08,44,217,231,9690396,7,438.4144074057492
336,2024-05-01,82,721,126,9900516,5,377.15370398534765
337,2024-05-11,87,672,61,9191585,4,908.0293578353276
338,2024-05-28,97,408,120,8774683,7,127.10378226557364
339,2024-05-25,16,519,428,4901438,3,48.86818941323744
340,2024-05-25,54,269,497,9606907,8,688.1523881772712
341,2024-05-18,35,638,190,3596408,5,391.1529384240531
342,2024-05-23,98,475,121,4232277,5,766.8310507418047
343,2024-05-30,28,880,428,4432532,1,77.85916541148795
344,2024-05-10,2,325,48,6245519,8,389.9195721000325
345,2024-05-03,94,356,202,9999752,7,242.9719599256511
346,2024-05-07,13,90,59,4418494,1,742.2104676171313
347,2024-05-28,41,42,185,6706928,4,234.89840932309772
348,2024-05-16,80,365,223,7159785,4,463.3658814266113
349,2024-05-26,59,671,492,7576551,9,820.6887756253448
350,2024-05-16,69,202,11,3738349,2,916.2366301098249
351,2024-05-25,92,366,281,8537045,4,725.37973572912
352,2024-05-20,53,794,189,7467604,3,434.9361274176241
353,2024-05-28,45,982,302,5325773,5,576.2660159953058
354,2024-05-17,20,844,310,8878985,7,692.7930476809689
355,2024-05-02,24,288,237,3385672,5,876.1833003083769
356,2024-05-01,61,603,34,9801681,5,889.6882449126888
357,2024-05-16,91,481,340,7137616,4,931.6597965734636
358,2024-05-30,94,637,135,8050109,9,812.6039879183085
359,2024-05-12,58,501,481,8491414,6,155.32995658225013
360,2024-05-05,27,638,62,5887823,6,750.1631380523806
361,2024-05-05,26,52,313,2430807,6,816.4464498275855
362,2024-05-27,7,916,227,2777302,6,879.0927133996199
363,2024-05-23,42,103,93,5767590,1,925.5687256716476
364,2024-05-09,47,361,116,7148604,6,514.0682153832629
365,2024-05-09,53,424,332,4472725,4,658.5417681730673
366,2024-05-03,59,699,133,4248032,2,19.45724885079938
367,2024-05-19,38,205,332,5606568,6,577.0557320155096
368,2024-05-16,69,14,477,6555241,1,478.46639726320024
369,2024-05-16,87,940,419,9303791,1,962.6829842478514
370,2024-05-03,92,616,468,5383996,5,902.6922056166998
371,2024-05-20,98,629,293,7020030,6,799.6278901390518
372,2024-05-24,53,470,444,6397837,2,66.42424267506405
373,2024-05-22,15,466,193,7095451,8,408.0085538604999
374,2024-05-24,96,304,400,4134474,4,699.0817999726145
375,2024-05-01,26,605,30,6152956,4,39.36413612863824
376,2024-05-24,48,427,457,5178557,5,243.45565383527313
377,2024-05-20,95,656,298,4946706,4,888.6321182169474
378,2024-05-11,19,110,61,3353100,5,138.48295962643
379,2024-05-17,9,675,458,3377524,3,60.85976929525774
380,2024-05-08,64,565,461,3046290,8,584.7798987218225
381,2024-05-04,93,930,304,5456494,6,946.9999692735024
382,2024-05-06,54,515,446,9717107,8,836.2784925095523
383,2024-05-08,51,68,340,3961046,5,975.024779673746
384,2024-05-20,39,246,349,9239940,7,755.9879221592869
385,2024-05-30,4,389,448,3005589,7,442.99607634372586
386,2024-05-03,3,650,441,3459817,6,947.1502751939753
387,2024-05-16,64,308,324,9115345,4,432.36694566877867
388,2024-05-30,29,925,302,3820934,6,356.5936701808019
389,2024-05-25,11,352,369,5273184,9,453.7139585897595
390,2024-05-03,97,799,28,6461506,4,815.8342148386398
391,2024-05-25,58,66,485,9395901,6,918.5166143503994
392,2024-05-29,75,460,77,8932862,6,364.10528886007876
393,2024-05-18,27,347,121,4206256,3,467.6249819669399
394,2024-05-14,97,325,3,5168494,4,899.3440500713392
395,2024-05-18,21,933,37,7709028,3,56.57322788338224
396,2024-05-02,39,667,432,5353810,3,786.0300071727129
397,2024-05-22,95,599,147,9668354,4,459.6755806519957
398,2024-05-03,46,33,92,7463314,4,382.7531675391745
399,2024-05-16,66,68,339,2164608,6,452.45207891847065
400,2024-05-29,91,187,273,7190873,4,424.503768746564
401,2024-05-09,36,192,466,9945801,6,759.0524320059279
402,2024-05-04,75,213,466,9566604,2,928.6680470217141
403,2024-05-01,82,600,377,2299242,4,496.54126719211285
404,2024-05-04,65,428,87,5484578,2,834.4064479246862
405,2024-05-01,63,351,40,8307322,8,734.6250903551162
406,2024-05-14,99,108,178,3212610,9,337.37397770091206
407,2024-05-21,35,240,329,1131460,7,591.4406763812822
408,2024-05-16,31,216,285,2650516,6,670.1475182655375
409,2024-05-20,28,177,435,5954980,8,33.2643781715584
410,2024-05-24,1,565,42,8450962,4,401.9959957119979
411,2024-05-08,25,330,285,8863972,2,992.7117940889823
412,2024-05-07,43,561,66,8062099,4,640.8838627993927
413,2024-05-03,84,881,124,4258848,5,340.90162859885834
414,2024-05-17,67,626,145,9106097,9,257.52379900672054
415,2024-05-01,63,450,120,2499909,5,217.38678607974873
416,2024-05-16,51,607,109,1780166,9,407.62499487555544
417,2024-05-12,2,447,415,9366251,9,201.33303370153348
418,2024-05-27,82,537,92,7037521,8,143.8343202329929
419,2024-05-19,64,644,491,6820650,5,370.4226515826893
420,2024-05-22,74,179,368,8679870,2,610.9296957193354
421,2024-05-23,69,395,308,6916316,5,154.93519026526707
422,2024-05-22,9,145,423,7408914,1,53.89984112423148
423,2024-05-14,2,876,60,6362494,8,44.28648988305465
424,2024-05-30,34,962,350,5672707,2,274.7104099116086
425,2024-05-06,60,198,227,9840306,7,198.23096761113862
426,2024-05-06,61,969,240,1931482,2,543.8628066872508
427,2024-05-13,31,837,435,8656788,5,461.1629851803905
428,2024-05-19,10,84,212,7102813,7,331.51894819562847
429,2024-05-22,76,669,400,1010248,6,835.2074058094512
430,2024-05-08,36,85,98,1089169,5,509.8975230665612
431,2024-05-27,85,457,14,2667903,6,100.61469216325818
432,2024-05-27,49,476,218,4153189,2,302.80671053295833
433,2024-05-02,70,253,468,9926306,1,973.6058735346256
434,2024-05-21,49,887,170,3116285,1,977.2075475504342
435,2024-05-30,3,72,307,7119017,8,262.124919191648
436,2024-05-01,74,223,280,3906943,3,175.56376750696475
437,2024-05-28,5,276,363,4862473,3,500.7312647550719
438,2024-05-15,90,795,210,6236574,9,486.6502689851781
439,2024-05-01,61,776,256,2059755,6,416.03631039632694
440,2024-05-05,85,246,171,8375527,4,534.0636552190134
441,2024-05-28,90,341,73,8608663,4,239.87342473301882
442,2024-05-29,26,573,147,1091975,7,123.7800481282503
443,2024-05-16,72,924,340,4762481,6,574.7568438916707
444,2024-05-19,5,471,317,6970067,2,933.2720168145512
445,2024-05-04,15,454,106,9350544,9,146.37178385409493
446,2024-05-03,16,771,94,7407081,2,707.7665769891478
447,2024-05-17,1,965,63,1001755,8,443.51772050658116
448,2024-05-17,16,969,154,2701364,4,301.03682383151596
449,2024-05-12,37,7,255,1476352,1,854.5781262085015
450,2024-05-28,3,188,351,4571560,1,461.92677759181015
451,2024-05-30,52,4,35,8718067,9,587.4788939273103
452,2024-05-29,47,743,323,4344226,4,448.6257240705301
453,2024-05-14,95,645,312,5008919,1,90.43708585285735
454,2024-05-21,13,907,296,4905892,3,598.9556400311841
455,2024-05-06,80,125,253,2763791,3,424.65256528774
456,2024-05-03,55,15,157,5182585,7,95.8890400069534
457,2024-05-28,21,960,134,9532694,6,599.8536170747852
458,2024-05-09,66,994,436,7464489,8,19.772222718835234
459,2024-05-05,54,525,129,3287138,7,216.43518437204636
460,2024-05-24,27,630,436,8900717,1,783.2588415361603
461,2024-05-29,38,240,280,7535274,3,47.54815061014712
462,2024-05-17,90,775,358,3275402,9,650.2152770745873
463,2024-05-14,58,360,418,3098215,4,950.2098767452508
464,2024-05-21,62,518,371,5172470,3,179.4805335912767
465,2024-05-03,46,952,252,8415880,5,422.94074160747886
466,2024-05-28,89,320,135,9555723,8,579.7427203972883
467,2024-05-01,11,231,331,3425808,1,455.9116803465058
468,2024-05-20,72,946,11,4780703,2,624.1739093199495
469,2024-05-29,8,30,292,2174806,7,410.05654991532816
470,2024-05-21,97,534,148,3600078,1,157.01908773170123
471,2024-05-23,71,921,319,6975515,5,98.15391622621114
472,2024-05-01,64,156,80,3358404,8,746.9987246153729
473,2024-05-03,21,630,191,2044369,6,246.23771002668576
474,2024-05-18,72,852,453,4063758,3,848.9758096390563
475,2024-05-25,63,935,344,4709186,7,745.596971383622
476,2024-05-10,85,963,30,1478078,3,58.95865249893806
477,2024-05-22,64,901,414,1902196,5,209.19900589309782
478,2024-05-26,20,705,359,7365416,7,299.0727299939428
479,2024-05-03,8,399,368,7303446,2,598.5374263377797
480,2024-05-08,58,346,495,6337138,4,811.7287303119876
481,2024-05-14,46,195,229,9695411,2,69.7299226068389
482,2024-05-24,31,168,481,7847881,7,257.11286236101284
483,2024-05-18,93,377,84,5209877,3,382.4476647559237
